ID,Label,Gloss
B8945,siat,muat; mendapat tempat; dapat masuk; mengenai perkataan:diterima; diperhatikan; parhata siat:orang yang kata-katanya diterima atau mendapat perhatian; hasiatan:muat; dapat masuk; berlaku; sebagai kata benda:jalan masuk; pintu; pasiathon:membolehkan; mengijinkan; membuat masuk; memberi izin masuk; ndang siat na sai torop:tidak muat sekian banyaknya; manghasiati:mempertimbangkan seseorang sehingga ia tidak terganggu dalam pekerjaannya; memberi peluang agar seseorang tak terganggu kehidupannya.
B8946,sibaganding sibagadding,berbelang-belang
B8947,sibaganding tua,ruma sopo berukir/ gorga
B8948,sibagur,kodok
B8949,sibahue,daging cincang halus
B8950,sibahut,ikan lele
B8951,sibak,i. tubis ni bulu:rebung bambu (sayur); ingkau sibak:idem. ii. sibak = ribak; angka sibak:koyak; robek; terkoyak-koyak; sibaksibak:kain-kain sobekan.
B8952,sibalikhunik,tameng
B8953,sibaoadi,diriku selaku pria
B8954,sibar,rupa; bentuk; sosok; sibar ni sior:busur panah; manibar:menyiapkan sesuatu; memberi bentuk contoh kain; sepotong kayu; sibaran:takdir; celaka; nasib yang telah ditetapkan sebelum kelahiran orang; na so sibar:tidak terkira; luar biasa; sangat.
B8955,sibaran,nasib buruk tak bisa ditolak.
B8956,sibarbar losung,suka merusak yang sudah bagus.
B8957,sibarung,burung bangau
B8958,sibaso,lihat:baso iv
B8959,sibasoh,bidan
B8960,sibit,manibit:mencubit.
B8961,sibola aek sasunge,memecah belah orang bersaudara.
B8962,sibolebole,semua diyakan
B8963,sibondut labang,mau terima barang curian; terpenting untung.
B8964,sibong,anting-anting.
B8965,sibor,pusing; pening; dipastap marsiborbor (mariboribor); dipukulnya ia sehingga kepalanya pusing; ditampar dengan amat geram.
B8966,sibor; simor,galak;geram; marah
B8967,siborok,berudu
B8968,siboruadi,saya selaku perempuan
B8969,sibuk,daging; jasmani; marsibuk:mempunyai daging; berdaging.
B8970,sibursibur,kulup.
B8971,siburuk,burung Siburuk
B8972,sidalanan,yang dijalanni
B8973,sidalian,alasan yang dibuat-buat
B8974,sidalian,dalih; alasan
B8975,sidapot solup na ro,pihak yang datang/ diundang siap sedia menyesuaikan diri dengan aturan peradatan yang berlaku di pihak si penyelenggara pesta.
B8976,sidapothon naung tipak,pura-pura kerja setelah
B8977,sida-sida,sida-sida = na soada.
B8978,sidi,lepas sidi ( aturan Gereja)
B8979,siding,pasidinghon:memulaukan; menyisihkan; mengelakkan seseorang atau perkara; masalah; pasiding:mengelakkan; menghindari; singkirkan; menepi; dipasiding siding ho do ahu:dijauhjauhinya aku; dikesampingkan aku; siding:jauh; terpencil letaknya; tarpasidding:dapat dielakkan; p.b.; bulung ni bulu diparigatrigat halak; molo soada uhum; dipasidingsiding halak:sidaun bambu dibelahbelah; bila tak berbudi; pasti akan dihindari siapa saja.
B8980,sidir,salah; keliru.
B8981,sido,manido (bdk silo); menyelidik; pergi ke perangkap untuk melihat:at apakah telah ada yang masuk.
B8982,sidok boti ma hami,begitulah sementara
B8983,sidoli pangoli tarsosak,Lajang tua mau nikah secara kilat.
B8984,sidua nokang,dobel fungsi
B8985,sidung,(dari:si dung); siap; selesai; akhir; pasidunghon:menyiapkan; menyelesaikan; mengakhiri.
B8986,sidung; dung,sesudah
B8987,siga,masiga:cabik; robek; koyak; maniga:merobek; diparsigasiga:mencabik; dirobek-robek.
B8988,sigagat,pemamah biak
B8989,sigak,burung gagak; karena bunyi "gak" yang dibuatnya.
B8990,sigale-gale,patung manusia manortor
B8991,siganjang dila,suka memutar-balikkan omongan.
B8992,siganjang munsung,penciumnnya terlalu tajam ( menceritakan yang didengarnya berlebihan )
B8993,sigat,manigat:membuka untuk meneliti; melihat:at ke dalam sesuatu; manigati:memeriksa; menyelidiki; sisagatan:sibak rambut; garis yang membelah rambut.
B8994,sige,bambu panjang; yang togok dahannya dibiarkan supaya dapat dipakai sebagai tangga; ndang hasigean:tinggi sehingga tidak ada tangga yang dapat dipakai un-tuk memanjatnya; tidak mampu ditanggai karena tinggi.
B8995,siginjang roha,tinggi hati
B8996,sigogo mangan,kuat makan
B8997,sigop,sigap; tangkas; cepat; lekas; pasigop:mempercepat; cepatkan; percepatlah.
B8998,sigor,air kulit jeruk yang tajam rasanya; yang getir.
B8999,sigotil monis,pelit sekali
B9000,sigulandak,landak; duri landak.
B9001,sigumorsing,emas; permata
B9002,sigundal,lihat:gundal
B9003,sihahaan,abang atau kakak; yang sulung
B9004,sihal,sihalsihal:ganjal periuk; batu pengela.
B9005,sihala,simarsihala:sejenis tumbuhan menjalar; lengkuas.
B9006,sihalsihal,batu ganjal tungku yang digunakan bila batu tungku terlampau renggang.
B9007,sihal-sihal,sarana penyeimbang
B9008,sihal-sihal; sebagai pelengkap dnt,Teman sekampung (dongan sahuta); Pariban ( keluarga dari isteri kita kakak-adik); Ale-ale (sahabat dekat); Teman sejawat atau teman se-kantor; dan juga keluarga dari bere boru (bere putri); sedangkan bere anak ( bere laki-laki) termasuk kelompok boru dalam DNT.
B9009,sihampir sihappir,mirip gambir
B9010,sihap,terbiasa; sigap. sihar:tegar; ceria; gembira; riang; bersemangat; sering di-hubungkan dengan panaili atau bohi; sihar panailina:dia nampaknya gembira.
B9011,sihapor lunsut,jangkrik kepala lonjong
B9012,sihapor; sihapur,jangkrik
B9013,sihar,cerah cuaca
B9014,siharati,bagian terdepan di atas kepala saat menaiki tangga ruma Batak
B9015,sihat,garis-garis pada telapak tangan; sesisir pisang yang menyerupai tangan; kira-kira 10 s/d 25 biji; manjaha sihat ni tangan:garis-garis tangan darimana dibuat ramalan; manihathon:orang yang mau dibunuh untuk dijadikan pangulubalang mentalkinkan ka-ta-kata yang dia harus melakukannya dengan sungguh-sungguh; panihat:abu orang yang dibunuh dengan cara demikian; juga tondinya; panihat=pangulubalang.
B9016,sihe,sejenis rotan yang daunnya dipakai sebagai atap.
B9017,sihil,melengking suara; tinggi; nyaring mengenai suara.
B9018,sihilap,tanaman bunga kuburan
B9019,sihim,buah mallo yang asam rasanya dan dapat dimakan.
B9020,sihir,i. tepat; persis; manihir mata ni ari:matahari berada tepat pada kaki langit. ii. manihiri:memeriksa dengan cermat; merayapi.
B9021,sihirput,pohon putri malu
B9022,sihit,miring; sihit tu siamun:miring; condong sedikit ke kanan; manihiti: menyayat secara berkeping-keping; sansihit:sekeping; sepotong; di-sihiti dagingku: ia menyayatku; aku memperoleh seram kulit karena itu.
B9023,sihol,rasa rindu; kangen; keinginan; kerinduan; keinginan bertemu; masihol; rindu; kepingin; kangen; manghasiholhon:merindukan sesuatu; mengingini; mendambakan; hasihol:tanda mata; kenang-kenangan; daon ni sihol:obat rindu; kenangan; pemberian; sihol rohana:ia rindu; ia ingin.
B9024,siholit,orangnya pelit
B9025,siholit (pelit),sigotil monis; siholting dalihan
B9026,siholit mangging,tak mau berbagi
B9027,siholting dalihan,pelit beri makan tamu
B9028,siholting dalihan,pelit; kikir
B9029,sihorpuk,genjer sawah.
B9030,sihorsihor,belat; bebat bambu atau kayu; sepotong kayu yang dipakai untuk membidai sendi yang patah; manihornihori; membidai; membelat.
B9031,sihorus na lobi,penegak keadilan
B9032,sihumalaput,sifat sangat terburu-buru
B9033,sihumarojor,orang yang suka kerja amburadul.
B9034,sihumilas,panas api
B9035,sihumisik;hepeng,uang
B9036,sihupi,lihat:hupi
B9037,sijagaron,wadah berisi padi dan ranting beringin; pimping dekat peti jenazah sbg pertanda bahwa yang meninggal berstatus sarimatua/ saurmatua.
B9038,sijagaron ( dedaunan),sanggul marata
B9039,sijalo na so jambarna,mengambil hak orang lain.
B9040,sijaringkat sijarikkat,tikus kecil suka lari-larian kencang
B9041,sijaringkot sijarikkot,tikus kecil yang lebih suka mengintip
B9042,sijogal baut,keras kepala
B9043,sijogal rungkung,keras kepala
B9044,sik,bunyi yang dibuat untuk mengusirayam; suara mengusik ayam; manikhon; mengusir; menghalau.
B9045,sikkam sikkam,sebab; gara-gara
B9046,sikola,sekolah; anak sikola:anak sekolah; murid sekolah; sikola metmet:sekolah rendah; sekolah dasar; sikola tinggi:perguruan tinggi; parsikolaan:lokal sekolah; kompleks sekolah; marsikola:pergi ke sekolah.
B9047,siksak,berkilat; ada kilat; menerang; siksak hilap:cahaya kilat; sekilas lintas
B9048,siksik,i. masiksik=maliklik. ii. pasiksik:menarik ke atas; mengangkat ke atas.
B9049,sila,i. sila:gampang lepas contoh kapur dari dingding; juga:sulit untuk dicampur; sila aek tu miak:tidak bisa mencampur air dengan minyak. ii. sila:daging; yang dibawa oleh parboru pada acara marunjuk. iii. marhombang sila:duduk dengan mengikatkan kain (ulos) pada kedua lutut; suatu cara duduk yang sangat disukai; duduk berlipat lutut; duduk bersila.
B9050,silam,islam; orang beragama islam; hasilamon:agama islam; keislaman; masuk silam:menjadi islam; masuk islam.
B9051,silang,salib; silang; palang; tongkat-tongkat yang disilangkan sebagai tanda peringatan dan ditarok di jalan; manilang:memperingatkan dengan cara ini; juga:menghindarkan sesuatu; suatu perkara; tidak mau mencampurinya; tidak mau terlibat soal; hau na pinorsilang:silang dari kayu; parsilanghon:menyilangkan; menyalibkan; parsilang:mengelempang; saling bersilang; na si-nilang:terkecuali.
B9052,silangko,perangai; watak susah diubah
B9053,silap,silap; keliru mengenai perhitungan uang; salah membilang uang; silap pamilangna:dia salah mengira; menghitung.
B9054,silat,tergelincir; tarsilat:tersentuh; terantuk; mangunsilat:membersihkan pantatnya dengan sesuatu.
B9055,silbak,serpih; terserpih; suban; selumbar; masilbak:terbelah; angka silbak:idem; marsilbahan:berpecahan; semua terbelah; serpihan.
B9056,silbit,tersentuh; sebentar disentuh; terjamah; manilbit:menyentuh; menjamah.
B9057,silean-lean; silehon-lehon,pemberian; gratis
B9058,sileban,orang non Batak
B9059,sileper,selop
B9060,silet,silet=monsak
B9061,silgang,masilgang:koyak; retak dan lepas; angka silgang:= idem.
B9062,sili,sili=sitik:tidak sesuai; tidak cocok; parsilisili songon hoda na heheamon:tidak bertutup bersama-sama; tidak bersatu sebagai rahang kuda yang menguap; parsili:silihat:; orang-orangan yang dibuat dari batang pisang yang diletakkan oleh dukun di suatu tempat; supaya begu hinggap kesana sebagai pengganti orang yang sakit itu; pemalihat:.
B9063,silinduat,kembar
B9064,silitonga,lihat:tonga.
B9065,sillak,putih; metah; terang; jernih; cerah.
B9066,sillam,petir; cahaya yang berkelebat di langit; kilat; sumillamsillam:berkilat-kilat.
B9067,silo,silau; siloan mata:silau ke mata yang menyakitkan. ii. manilo=sido:pergi untuk melihat:at jerat; mansilo:idem. iii. silosilo:berang-berang.
B9068,silo – silo,binatang buas pemakan ikan di kolam
B9069,silom,i. = silam. ii. sejenis tanaman.
B9070,silon,sisilon:kuku; kuku jari.
B9071,silonging,sunyi sepi
B9072,silopak,burung kecil berkepala putih
B9073,silopate,geraham bungsu; gigi geraham paling terakhir tumbuhnya.
B9074,silpe,(bdk lipe) salah mengucapkan; keseleo lidah waktu berbicara (lapsus linquae).
B9075,silpok,masilpok:patah; masilpok holiholi:tulang patah mengenai anggota tubuh.
B9076,silsil,kemaluan laki-laki; pelir.
B9077,siltak,masiltak; angka siltak:pecah; retak.
B9078,silu,hayo; cepat; haru silu:lekas! segerakan! cepatkanlah! maniluhon:bersegera; mempercepat. silua:lihat:dua iii. silumaksaijur:bibit kandungan; embrio; buah yang belum masak (and) ( bdk langsa).
B9079,silu do parlaona,pergi tiba-tiba tanpa pamit atau tanda-tanda mau berangkat.
B9080,silua,persembahan
B9081,silup,silup=silap
B9082,sima,sejenis kuman; bakteri; hama dalam daging manusia; simaon:gatal karena kuman ini (= rintop)
B9083,sima; simu,racun;bakteri
B9084,simajujung,kepala (bahasa halus)
B9085,simalolong,lihat:lolong ii
B9086,simangarudok,tanggurung
B9087,simangot,(juga sumangot); arwah nenek moyang yang dihormati; roh keluarga yang meninggal; roh yang lebih tinggi derajatnya dari begu; hanya dengan memberikan pujaan tertentu oleh orang-orang yang ada pertalian keluarga dengan mereka begu bisa menjadi sumangot; parsimangotan=simangot.
B9088,simangot; sumangot,roh manusia mati
B9089,simanjujung simajjujung,kepala tubuh
B9090,simareme-eme,padi-padian
B9091,simarhora-hora,tanaman rambat dibuat sbg jembatan
B9092,simarunap-unap,rerumputan
B9093,simatua,mertua laki-laki/perempuan; bdk tua i.
B9094,simatua (mertua),na umbalosi
B9095,simatuangku,mertuaku
B9096,simbaba,diparsimbabahon:banyak berbicara mengenai orang (dari:baba) dipergunjingkan.
B9097,simbalbal,diparsimbalbal:me-motong sedemikian sehingga mendapat serpih-serpih; tidak licin dipotong; dikampak dengan kasar sehingga banyak serpihan kasar.
B9098,simbar,simbar=sambar
B9099,simbar,simbar=sembat
B9100,simbil,tersimpang; kesamping; pasimbilhon:mengenyampingkan; menyimpang ke samping; menyimpang dari jalan; dalan panimbilan:jalan simpangan; penyelewengan. simbohan:jarum yang diperbuat dari bambu untuk mengerat contoh jala; mengenai seorang yang nakal dikatakan; hori sada hulhulan bulu sada simbohan; pinapurpur ngalian; niulosan hodohan:serat segulungan; bambu sejenisarum rajut; kalau diuapkan kedinginan; diselimuti kepanasan.
B9101,simbora,tembaga; timah; lebih tepat; simbora tano:timah; simbora ranggas:timah putih; parsimboraan:amulet; jimat dari timah hitam untuk melindungi terhadap roh-roh jahat dan dibawa sebagai kalung leher.
B9102,simbora parlapikon,ajimat
B9103,simborgo,dingin; sejenisuk; simborgoon:berpenyakit encok.
B9104,simbur,i. cepat; bertumbuh cepat; mengenai manusia dan tumbuh-tumbuhan; manimburi:mengunting rambut sewaktu hamil sebagai pengganti memendekkan dikatakan dalam waktu kritis (sebagai juga pada peperangan dan pada penyakit) kebalikan dari apa yang mau dikatakan dan anak yang baru lahir itu akan tumbuh lebih baik. ii. simbursimbur:gerimis; hujan gerimis; hujan rintik-rintik; parsimburan=onan (and).
B9105,simbur sibbur,subur; hujan rintik-rintik
B9106,simburu sibburu,cemburu
B9107,simin,semen
B9108,siminik,(dari si menek); anak kecil.
B9109,simir,semir sepatu
B9110,simo,silau; samar; tersembunyi; p.b; simo pidong di asarna; molo ditadinghon; didapothon morana:seekor burung tersembunyi di sarangnya bila itu ditinggalkannya maka ia dalam bahaya; simosimo:apa yang tersembunyi; hasimoon:rahasia. simon; simon ari:senja; hari berkabut tebal.
B9111,simorubun,orang tua (and).
B9112,simpan,simpan; beres; siap; simpan bahen:siapkan; bereskan; beres bikin.
B9113,simpan sippan,simpan
B9114,simpang,memegang seekor binatang pada kaki belakangnya; menangkap ternak pada bagian kaki.
B9115,simpang sippang,tangkap kaki
B9116,simpar,campur baur; tidak pada tempatnya; pasimbar:tidak teratur; campur baur; bersimpang siur.
B9117,simpe,tutup tagan (tempat kapur).
B9118,simpir,piring yang ceper sekali; piring ceper.
B9119,simpir sippir,piring - gelas
B9120,simporong sipporong,lampu semporong
B9121,simpu,mangunsimpu:berjongkok dengan duduk di tumit; duduk berjongkok; berpeluk lutut.
B9122,simpul,selesai; berakhir; simpul mangan:sesudah makan; usai makan; simpul gotilon:setelah pekerjaan menuai berakhir; sehabis panen; panimpulan:akhir; penghabisan; penyelesaian; panimpuli:yang terakhir lahir; anak bungsu; jamita panimpuli:bagian terakhir lahir; anak bungsu; jamita panimpuli:bagian terakhir; penghabisan suatu kejadian atau pembicaraan; khotbah; pidato.
B9123,simpul sippul,kesimpulan; ikatan
B9124,simsim,simsim=gotap.
B9125,simu,i. bakteri; kuman; ulat kecil dalam daging; reng; kuman kudis. ii. keping; pangsa dalam jeruk; p.b.; marsimu songon unte; martangga songon balatuk; menurut urutan yang tertentu contoh pembagian daging di pesta-pesta; samsimu ringgit:seperempat ringgit; parsimusimu:pembahagian.
B9126,simu ni hata,sbg pokok; inti pembicaraan.
B9127,simuk,pergi diam-diam
B9128,simung,manimungnimung:lari diam-diam.
B9129,sina,cina.
B9130,sinabulan,sejenis pohon besar.
B9131,sinadongan,keberadaan; kekayaan
B9132,sinambul,debat; tukang debat: parsinambul
B9133,Sinamot,Mas Kawin; Mahar
B9134,sinamot; boli,mahar berupa uang dan barang berharga termasuk hewan kerbau; sapi; kuda dari pihak ria
B9135,sinapang,sejenis senapang model lama.
B9136,sinar,jemur; sinar; tidak ada pohon-pohon kayu atau semak-semak; terbuka ke sinar matahari; maninar; mansinar:menjemur sesuatu di lapangan terbuka; nunga sininar tu jolo ni raja hata i:perkara itu sudah diserahkan kepada raja; paninaran ni mata:hal atau perbuatan yang nyata.
B9137,sinda,suminda:mundur (bdk sindak ii)
B9138,sindak,i. dinaikkan; ke atas diarahkan; pasindakhon:menegakkan; menaikkan; mengangkat pandangan; membuat menengadah mata; sipasindak panaili (bohi); apa yang membuat orang gembira. ii. sumindak:lari; parsindak:netral; penengah; tidak berat sebelah.
B9139,sindap,sindap=sintap
B9140,sindar,sinar terang; sinar; cahaya; sindar ni api:cahaya api; manindar; sumindar:menyinari; memancarkan sinar; bercahaya.
B9141,sindir,sebab perbantahan; pangkal perkelahian; gara-gara. sinjata; panjata (bdk jata); senjata.
B9142,sindom,sindom=suda; diparsimdomhon goarna:sering menyebut namanya; yang sebenarnya tidak boleh disebut.
B9143,sindor,i. gadai; jual gadai; manindori:memberikan gadai sebagai jaminan hutang. ii. tarsindor mata:silap mata karena menyangka seseorang seperti orang lain; manghasindorsindorhon:masih melihat:at seorang yang telah meninggal dalam bayangan.
B9144,sindor siddor,gadaikan barang
B9145,singa,harimau; singa; gambaran; sketsa; singa ni ruma:ornamen yang diukir pada kepala pandingdingan; singa:juga:gambaran bintang yang dilihat:at dalam bulan sipahalima; tolak singa = tolak parbadaan; pasingahon gulut tu:mempertimbangkan perlawanan kepada seseorang; etongan maninga:ilmu mengenai badan; ruang; sisingamangaraja:imam tertinggi pada orang batak; bukan kepala tertinggi dalam bidang politik sebenarnya.
B9146,singada,pasingada:membungkukkan kepala ke belakang.
B9147,singal,singal=tongam; hasingalon:kemuliaan; kehormatan; kebesaran; kewibawaan; kekuatan batin untuk membuat segan orang lain.
B9148,singap,condong ke depan; miring mengenai rumah batak bagian muka; marsingap:rumah berdingding miring; condong ke depan.
B9149,singar,maningarhon:memelah di tengah-tengah; memelah dua. singgalak:jatuh terlentang; membaring di atas punggung; maninggalak:membungkukkan di-ri ke belakang; tidur dengan punggung ke bawah.
B9150,singgalu,marsinggaluan:beda; tidak cocok satu sama lain; tidak dapat disesuaikan mengenai dua potong kayu; juga mengenai orang.
